Google,HP,Amazon,Huawei,Toshiba,T-Mobile,vivo,Prestigio,VK Mobile,Wiko,Vodafone,Orange,Allview,Sony,ZTE,LG,Neonode,verykool,QMobile,BlackBerry,LeEco,BQ,Lenovo,Nvidia,Gigabyte,BLU,Mitac,Xiaomi,Kyocera,Yota,Eten,Samsung,Sagem,Coolpad,Intex,Karbonn,Nokia,Oppo,Meizu,Spice,Acer,BenQ,Yezz,Sharp,iNQ,Apple,Qtek,Asus,Jolla,Cat,Celkon,Sonim,Lava,NIU,Philips,Motorola,Gionee,Dell,Micromax,Pantech,O2,Panasonic,Archos,Garmin-Asus,i-mate,XOLO,Casio,Icemobile,Sony Ericsson,HTC,OnePlus,Palm,NEC,Vertu,alcatel,Microsoft,YU,GPRS,EDGE,2G,3G,4G,SIM,CPU,Chipset,GPU,memory_card,GPS,NFC,OS,audio_jack,loud_speaker,radio,RAM,primary_camera,secondary_camera,weight_g,internal_memory,battery,Thickness,display_size,screen_to_body_ratio,Price
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,179,297,10,1,1,1,49,1,1,1,0.007797360181460171,0.1,0.05263157894736842,0.05810672459859666,0.007810607547949881,0.0015904896118835467,0.002918138534787283,0.1724137931034483,0.5771028037383178,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,381,166,80,1,1,1,34,1,1,1,0.015609979392629777,0.1,0.05263157894736842,0.07109146752565736,0.015623122449147125,0.002453545990425006,0.003071724773460298,0.20114942528735633,0.6296728971962617,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,329,182,80,1,1,1,34,1,1,1,0.031235217814968987,0.3,0.21052631578947367,0.05660848503008965,0.031248152251541615,0.002823427295514203,0.001843034864076179,0.2298850574712644,0.7266355140186915,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,383,148,50,1,1,1,32,1,1,1,0.015609979392629777,0.17500000000000002,0.05263157894736842,0.07358853347316903,0.007810607547949881,0.002453545990425006,0.002457379818768238,0.2298850574712644,0.6717289719626168,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,334,161,58,1,1,1,32,1,1,1,0.031235217814968987,0.3,0.05263157894736842,0.08058031812620173,0.031248152251541615,0.0033166023689664655,0.0021502073414222085,0.2701149425287357,0.7605140186915889,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,383,148,50,1,1,1,32,1,1,1,0.015609979392629777,0.3,0.05263157894736842,0.05361200589307564,0.015623122449147125,0.0025768397587880715,0.0016894486254031638,0.2298850574712644,0.741822429906542,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,372,148,50,1,1,1,32,1,1,1,0.031235217814968987,0.17500000000000002,0.05263157894736842,0.0760855994206807,0.031248152251541615,0.004302952515870991,0.003071724773460298,0.2298850574712644,0.6600467289719626,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,372,341,13,1,1,1,32,1,1,1,0.015609979392629777,0.17500000000000002,0.05263157894736842,0.0760855994206807,0.007810607547949881,0.003070014832240334,0.0027645522961142685,0.2298850574712644,0.6717289719626168,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,170,134,49,1,1,1,32,1,1,1,0.007797360181460171,0.025,0.17825302041383143,0.06360026968312234,0.007810607547949881,0.0015904896118835467,0.0033788972508063276,0.1724137931034483,0.5607476635514019,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420,93,44,1,1,1,32,1,1,0,0.031235217814968987,0.1,0.05263157894736842,0.17846530326865936,0.062498211856330595,0.005659183967864713,0.0021502073414222085,0.4022988505747127,0.6869158878504674,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,346,332,49,1,1,1,29,1,1,0,0.015609979392629777,0.025,0.17825302041383143,0.1475016855195146,0.031248152251541615,0.002705791482596726,0.13377361388419598,0.34482758620689663,0.6647196261682243,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,346,332,49,1,1,1,32,1,1,0,0.015609979392629777,0.1,0.17825302041383143,0.1475016855195146,0.031248152251541615,0.002705791482596726,0.13377361388419598,0.34482758620689663,0.6869158878504674,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,84,118,1,0,1,29,1,1,0,0.015609979392629777,0.1,0.17825302041383143,0.07615024660531075,0.015623122449147125,0.004549540052597122,0.13377361388419598,0.34482758620689663,0.6869158878504674,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,372,154,117,1,1,1,29,1,1,1,0.031235217814968987,0.3,0.05263157894736842,0.07615024660531075,0.031248152251541615,0.002705791482596726,0.002457379818768238,0.21264367816091959,0.6588785046728972,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,372,154,117,1,1,1,29,1,1,1,0.015609979392629777,0.3,0.05263157894736842,0.06559792244113168,0.007810607547949881,0.002705791482596726,0.002457379818768238,0.21264367816091959,0.6799065420560747,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,187,133,49,1,0,1,29,1,1,0,0.007797360181460171,0.1,0.10526315789473684,0.05960496416710366,0.007810607547949881,0.0019973590474816633,0.002918138534787283,0.1724137931034483,0.5817757009345794,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,187,208,49,1,1,1,26,1,1,0,0.015609979392629777,0.17445011337868482,0.17825302041383143,0.15998701525707298,0.031248152251541615,0.003631001478292283,0.0039932422054983875,0.34482758620689663,0.5735981308411215,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,198,109,1,1,1,26,1,1,0,0.015609979392629777,0.17445011337868482,0.17825302041383143,0.15599170974105428,0.031248152251541615,0.003631001478292283,0.0032253110121333133,0.34482758620689663,0.5782710280373832,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,84,118,1,1,1,26,1,1,0,0.015609979392629777,0.1,0.05263157894736842,0.18845356705870606,0.031248152251541615,0.004919421357686319,0.001996621102749194,0.3965517241379311,0.7149532710280374,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,187,133,49,1,1,1,26,1,1,1,0.007797360181460171,0.1,0.17825302041383143,0.07358853347316903,0.007810607547949881,0.002453545990425006,0.002457379818768238,0.2298850574712644,0.663551401869159,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,428,369,20,1,1,1,29,1,1,1,0.031235217814968987,0.3,0.05263157894736842,0.11304217544385349,0.031248152251541615,0.00405636497914486,0.002457379818768238,0.2873563218390805,0.7172897196261683,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,170,133,49,1,1,1,26,1,1,1,0.007797360181460171,0.35,0.17825302041383143,0.05860613778809899,0.007810607547949881,0.001837077148609678,0.0033788972508063276,0.14367816091954025,0.5630841121495327,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,401,154,117,1,1,1,26,1,1,1,0.015609979392629777,0.17500000000000002,0.05263157894736842,0.0960621270007741,0.015623122449147125,0.0029467210638772687,0.002918138534787283,0.2701149425287357,0.6845794392523366,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,372,202,117,1,1,1,29,1,1,0,0.015609979392629777,0.1,0.17825302041383143,0.2783479411691263,0.062498211856330595,0.008988115713667484,0.0032253110121333133,0.5229885057471264,0.6705607476635514,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,372,217,117,1,1,1,26,1,1,0,0.015609979392629777,0.1,0.17825302041383143,0.2134242265338228,0.015623122449147125,0.00610304153397175,0.0038396559668253723,0.3965517241379311,0.6542056074766356,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,200,117,1,1,1,29,1,1,0,0.015609979392629777,0.1,0.17825302041383143,0.2034359627437761,0.031248152251541615,0.00610304153397175,0.0038396559668253723,0.3965517241379311,0.6542056074766356,2
